algorithm,pBug,pValid,times,index,precision_avg,recall_avg,steps,tests_avg,files_avg,bugged_avg,initials,tests
uniform,0,0,40,7,0,0,0,0,13,2,0,0
uniform,0,0,40,8,0,0,0,0,20,5,0,0
uniform,0,0,40,9,0,0,0,0,14,3,0,0
uniform,0,0,40,10,0.115,0.0766666666667,2.0,39.0,16,3,6.0,39.0
uniform,0,0,40,11,0,0,0,0,12,3,0,0
uniform,0,0,40,12,0,0,0,0,20,3,0,0
uniform,0,0,40,13,0,0,0,0,18,4,0,0
uniform,0,0,40,14,0.956666666667,0.336666666667,1.0,6.0,11,6,5.0,6.0
uniform,0,0,40,15,0.756666666667,0.1975,3.0,15.0,16,4,6.0,15.0
uniform,0,0,40,16,0,0,0,0,27,4,0,0
uniform,0,0,40,17,0.86,0.59,6.0,37.0,11,3,6.0,37.0
uniform,0,0,40,18,0,0,0,0,14,4,0,0
uniform,0,0,40,19,0.835,0.334,12.0,37.0,23,5,6.0,37.0
randomForest,0,0,40,0,0,0,0,0,52,2,0,0
randomForest,0,0,40,1,0.87,0.435,1.0,22.0,27,2,6.0,22.0
randomForest,0,0,40,2,0.946666666667,0.2,0.0,14.0,18,5,6.0,14.0
randomForest,0,0,40,3,0.89,0.593333333333,4.0,39.0,15,3,6.0,39.0
randomForest,0,0,40,4,0,0,0,0,68,2,0,0
randomForest,0,0,40,5,0,0,0,0,32,3,0,0
randomForest,0,0,40,6,0,0,0,0,16,3,0,0
randomForest,0,0,40,7,0.98,0.495,0.0,6.0,13,2,5.0,6.0
randomForest,0,0,40,8,0,0,0,0,20,5,0,0
randomForest,0,0,40,9,0.98,0.326666666667,0.0,6.0,14,3,5.0,6.0
randomForest,0,0,40,10,0,0,0,0,16,3,0,0
randomForest,0,0,40,11,0.985,0.33,0.0,8.0,12,3,6.0,8.0
randomForest,0,0,40,12,0.97,0.323333333333,1.0,10.0,20,3,6.0,10.0
randomForest,0,0,40,13,0,0,0,0,18,4,0,0
randomForest,0,0,40,14,0,0,0,0,11,6,0,0
randomForest,0,0,40,15,0.983333333333,0.255,0.0,15.0,16,4,6.0,15.0
randomForest,0,0,40,16,0.915,0.235,1.0,17.0,27,4,6.0,17.0
randomForest,0,0,40,17,0.841666666667,0.563333333333,0.0,37.0,11,3,6.0,37.0
randomForest,0,0,40,18,0,0,0,0,14,4,0,0
randomForest,0,0,40,19,0.855,0.342,4.0,37.0,23,5,6.0,37.0
0.0,0.6,0.0,40,0,0.715,0.36,0.0,38.0,52,2,6.0,38.0
0.0,0.6,0.0,40,1,0.9,0.45,1.0,22.0,27,2,6.0,22.0
0.0,0.6,0.0,40,2,0.945,0.196,0.0,14.0,18,5,6.0,14.0
0.0,0.6,0.0,40,3,0.953333333333,0.64,0.0,39.0,15,3,6.0,39.0
0.0,0.6,0.0,40,4,0.825,0.825,2.0,22.0,68,2,6.0,22.0
0.0,0.6,0.0,40,5,0.945,0.37,4.0,39.0,32,3,6.0,39.0
0.0,0.6,0.0,40,6,0.97,0.326666666667,0.0,6.0,16,3,5.0,6.0
0.0,0.6,0.0,40,7,0.98,0.495,0.0,6.0,13,2,5.0,6.0
0.0,0.6,0.0,40,8,0.95,0.198,1.0,16.0,20,5,6.0,16.0
0.0,0.6,0.0,40,9,0.975,0.326666666667,0.0,6.0,14,3,5.0,6.0
0.0,0.6,0.0,40,10,0.926666666667,0.626666666667,0.0,39.0,16,3,6.0,39.0
0.0,0.6,0.0,40,11,0.985,0.33,0.0,8.0,12,3,6.0,8.0
0.0,0.6,0.0,40,12,0.96,0.32,1.0,10.0,20,3,6.0,10.0
0.0,0.6,0.0,40,13,0.926666666667,0.645,1.0,13.0,18,4,6.0,13.0
0.0,0.6,0.0,40,14,0.986666666667,0.368333333333,1.0,6.0,11,6,5.0,6.0
0.0,0.6,0.0,40,15,0.966666666667,0.2475,0.0,15.0,16,4,6.0,15.0
0.0,0.6,0.0,40,16,0.865,0.2275,0.0,17.0,27,4,6.0,17.0
0.0,0.6,0.0,40,17,0.98,0.653333333333,0.0,37.0,11,3,6.0,37.0
0.0,0.6,0.0,40,18,0.985,0.2875,1.0,5.0,14,4,4.0,5.0
